tributary,init_date,predict_date,lead_days,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,lag_daily_q,delta_daily_q,season,water_year
Winooski River,2024-07-03,2024-07-11,8,-1.9047339724771948,-1.9323045938321308,-1.8734741143908227,-1.9271569077605968,0.022422935283402,Summer,2024
Winooski River,2024-07-04,2024-07-04,0,-1.8581477872190792,-1.7260952142473034,-1.872181476483913,-1.890049301069956,0.031901513850876695,Summer,2024
Winooski River,2024-07-04,2024-07-05,1,-1.93479336510581,-1.7455054927585762,-1.8656178202314202,-1.8581477872190792,-0.07664557788673076,Summer,2024
Winooski River,2024-07-04,2024-07-06,2,-1.9935979926906477,-1.757673024343071,-1.8590327018878086,-1.93479336510581,-0.05880462758483773,Summer,2024
Winooski River,2024-07-04,2024-07-07,3,-2.0174952819411285,-1.7693629446184218,-1.8400379357746466,-1.9935979926906477,-0.023897289250480735,Summer,2024
Winooski River,2024-07-04,2024-07-08,4,-2.047153789180165,-1.8422625615825627,-1.8495742955733483,-2.0174952819411285,-0.029658507239036513,Summer,2024
Winooski River,2024-07-04,2024-07-09,5,-2.086480550232879,-1.9200226517812018,-1.869049501346989,-2.047153789180165,-0.039326761052714154,Summer,2024
Winooski River,2024-07-04,2024-07-10,6,-2.084508653903158,-1.9753882953485236,-1.8856668670807233,-2.086480550232879,0.001971896329721279,Summer,2024
Winooski River,2024-07-04,2024-07-11,7,-2.078977777557169,-2.003168202896124,-1.8989111671694938,-2.084508653903158,0.005530876345988922,Summer,2024
Winooski River,2024-07-04,2024-07-12,8,-2.077730038217615,-2.034715344372994,-1.9062738221769964,-2.078977777557169,0.0012477393395537995,Summer,2024
Winooski River,2024-07-05,2024-07-05,0,-1.9763362597778984,-1.763467345730719,-1.8696737225154525,-1.9838807580240785,0.007544498246180087,Summer,2024
Winooski River,2024-07-05,2024-07-06,1,-2.0123847013518743,-1.7815695765540835,-1.86442869754836,-1.9763362597778984,-0.03604844157397591,Summer,2024
Winooski River,2024-07-05,2024-07-07,2,-2.032203523106979,-1.7959433123524666,-1.8460399542952373,-2.0123847013518743,-0.019818821755104743,Summer,2024
Winooski River,2024-07-05,2024-07-08,3,-2.0598476225452065,-1.8709441066260148,-1.8560507734863858,-2.032203523106979,-0.027644099438227432,Summer,2024
Winooski River,2024-07-05,2024-07-09,4,-2.1052674192939405,-1.9505176015910883,-1.875935457755673,-2.0598476225452065,-0.045419796748733976,Summer,2024
Winooski River,2024-07-05,2024-07-10,5,-2.0792079453412198,-2.008567083595705,-1.8931588515236353,-2.1052674192939405,0.02605947395272068,Summer,2024
Winooski River,2024-07-05,2024-07-11,6,-2.0126452951538907,-2.035589747063028,-1.9062321610136335,-2.0792079453412198,0.0665626501873291,Summer,2024
Winooski River,2024-07-05,2024-07-12,7,-1.9023481526811632,-2.039698966653001,-1.9157346180928623,-2.0126452951538907,0.11029714247272748,Summer,2024
Winooski River,2024-07-05,2024-07-13,8,-1.7437864680542658,-2.0291292370677536,-1.9118004034187734,-1.9023481526811632,0.15856168462689735,Summer,2024
Winooski River,2024-07-06,2024-07-06,0,-2.032403861623729,-1.79051299212921,-1.8664481784846787,-2.038940168803784,0.006536307180054823,Summer,2024
Winooski River,2024-07-06,2024-07-07,1,-2.0102678712589603,-1.8077466079664295,-1.8487052145951643,-2.032403861623729,0.022135990364768876,Summer,2024
Winooski River,2024-07-06,2024-07-08,2,-2.043162533174159,-1.8796137376902609,-1.8580084321137962,-2.0102678712589603,-0.03289466191519885,Summer,2024
Winooski River,2024-07-06,2024-07-09,3,-2.0991114746518007,-1.9568036484594704,-1.877354887693695,-2.043162533174159,-0.05594894147764151,Summer,2024
Winooski River,2024-07-06,2024-07-10,4,-2.0575481178060993,-2.013973709800924,-1.894379702602233,-2.0991114746518007,0.04156335684570145,Summer,2024
Winooski River,2024-07-06,2024-07-11,5,-2.0281776933747935,-2.0379021121918015,-1.9067543079781952,-2.0575481178060993,0.029370424431305775,Summer,2024
Winooski River,2024-07-06,2024-07-12,6,-2.0164838673964396,-2.044230245813332,-1.916757810161324,-2.0281776933747935,0.011693825978353889,Summer,2024
Winooski River,2024-07-06,2024-07-13,7,-2.0893881352775807,-2.04102220275514,-1.9110250026058502,-2.0164838673964396,-0.07290426788114113,Summer,2024
Winooski River,2024-07-06,2024-07-14,8,-2.135443079843363,-2.049162813277119,-1.9197039700446563,-2.0893881352775807,-0.046054944565782296,Summer,2024
Winooski River,2024-07-07,2024-07-07,0,-1.7501087516937548,-1.7662472433602623,-1.8393343903292556,-1.7419083093805585,-0.008200442313196277,Summer,2024
Winooski River,2024-07-07,2024-07-08,1,-1.6861937494858439,-1.8009487845747785,-1.8402453781844939,-1.7501087516937548,0.06391500220791091,Summer,2024
Winooski River,2024-07-07,2024-07-09,2,-1.8271750089330092,-1.827143154817086,-1.8480767117099306,-1.6861937494858439,-0.14098125944716533,Summer,2024
Winooski River,2024-07-07,2024-07-10,3,-1.909190419239224,-1.8454651496272836,-1.856329382563024,-1.8271750089330092,-0.08201541030621473,Summer,2024
Winooski River,2024-07-07,2024-07-11,4,-1.4602226251120056,-1.848199595080036,-1.8639182557271514,-1.909190419239224,0.4489677941272183,Summer,2024
Winooski River,2024-07-07,2024-07-12,5,-1.2409104502133352,-1.7733912903783113,-1.8556006266759968,-1.4602226251120056,0.2193121748986704,Summer,2024
Winooski River,2024-07-07,2024-07-13,6,-1.414884635881323,-1.6593870448653902,-1.8248493217920356,-1.2409104502133352,-0.17397418566798772,Summer,2024
Winooski River,2024-07-07,2024-07-14,7,-1.2982738825586733,-1.6126693772226421,-1.7929571365399466,-1.414884635881323,0.1166107533226497,Summer,2024
Winooski River,2024-07-07,2024-07-15,8,-1.3514262088358662,-1.5481215387747735,-1.782977218046308,-1.2982738825586733,-0.05315232627719291,Summer,2024
Winooski River,2024-07-08,2024-07-08,0,-1.410528240327889,-1.7418620680504087,-1.8269032163886683,-1.3365017360231664,-0.07402650430472257,Summer,2024
Winooski River,2024-07-08,2024-07-09,1,-1.6166823895193234,-1.7286756512701513,-1.8258421141348165,-1.410528240327889,-0.2061541491914345,Summer,2024
Winooski River,2024-07-08,2024-07-10,2,-1.8202428338814511,-1.7169272718783937,-1.827304700490694,-1.6166823895193234,-0.20356044436212772,Summer,2024
Winooski River,2024-07-08,2024-07-11,3,-1.3196123877980872,-1.706954919422893,-1.8320242967077964,-1.8202428338814511,0.5006304460833639,Summer,2024
Winooski River,2024-07-08,2024-07-12,4,-0.930321544434482,-1.612059437962037,-1.8191708535497413,-1.3196123877980872,0.3892908433636052,Summer,2024
Winooski River,2024-07-08,2024-07-13,5,-1.1038734999322843,-1.4536853487664225,-1.778400551705172,-0.930321544434482,-0.17355195549780233,Summer,2024
Winooski River,2024-07-08,2024-07-14,6,-1.3067098404756166,-1.3625375188452404,-1.7364757491644043,-1.1038734999322843,-0.20283634054333222,Summer,2024
Winooski River,2024-07-08,2024-07-15,7,-1.4630288207850142,-1.358281533767019,-1.7208571826278103,-1.3067098404756166,-0.15631898030939761,Summer,2024
Winooski River,2024-07-08,2024-07-16,8,-1.52883622255719,-1.3657816166894656,-1.7028877596440972,-1.4630288207850142,-0.06580740177217592,Summer,2024
Winooski River,2024-07-09,2024-07-09,0,-1.6296031683367829,-1.7557063556229882,-1.8319458215693278,-1.5997431707977479,-0.02985999753903501,Summer,2024
Winooski River,2024-07-09,2024-07-10,1,-1.7526546135803291,-1.745803801776582,-1.8338252072418977,-1.6296031683367829,-0.12305144524354628,Summer,2024
Winooski River,2024-07-09,2024-07-11,2,-1.4580802507832056,-1.726175989278064,-1.8363645382879963,-1.7526546135803291,0.29457436279712357,Summer,2024
Winooski River,2024-07-09,2024-07-12,3,-1.0681960303920364,-1.6510616311007964,-1.8279778003875256,-1.4580802507832056,0.3898842203911692,Summer,2024
Winooski River,2024-07-09,2024-07-13,4,-1.1711136582482917,-1.5123838970419752,-1.7916550626061032,-1.0681960303920364,-0.10291762785625536,Summer,2024
Winooski River,2024-07-09,2024-07-14,5,-1.33162516850552,-1.43084180402308,-1.751899297430368,-1.1711136582482917,-0.16051151025722832,Summer,2024
Winooski River,2024-07-09,2024-07-15,6,-1.4429404600358757,-1.430145151520559,-1.7370844511528032,-1.33162516850552,-0.11131529153035569,Summer,2024
Winooski River,2024-07-09,2024-07-16,7,-1.5333808031458882,-1.407744764268863,-1.720220248200333,-1.4429404600358757,-0.09044034311001248,Summer,2024
Winooski River,2024-07-09,2024-07-17,8,-1.5805771525384569,-1.3939987120987352,-1.6981945929596065,-1.5333808031458882,-0.04719634939256867,Summer,2024
Winooski River,2024-07-10,2024-07-10,0,-1.724950765804891,-1.7640373407801517,-1.8379424579846393,-1.7572379413617705,0.03228717555687943,Summer,2024
Winooski River,2024-07-10,2024-07-11,1,-1.4357843526407508,-1.7404518357422853,-1.8395881165218528,-1.724950765804891,0.28916641316414027,Summer,2024
Winooski River,2024-07-10,2024-07-12,2,-1.1379282858303106,-1.6621523492589527,-1.8304821561006577,-1.4357843526407508,0.2978560668104402,Summer,2024
Winooski River,2024-07-10,2024-07-13,3,-1.2337484589035255,-1.533436365977028,-1.7964088459140184,-1.1379282858303106,-0.09582017307321489,Summer,2024
Winooski River,2024-07-10,2024-07-14,4,-1.4001972460977306,-1.460842101623166,-1.7586735581787747,-1.2337484589035255,-0.16644878719420508,Summer,2024
Winooski River,2024-07-10,2024-07-15,5,-1.528197421150382,-1.4699414602052467,-1.7460707144041843,-1.4001972460977306,-0.12800017505265138,Summer,2024
Winooski River,2024-07-10,2024-07-16,6,-1.633689944887228,-1.4597206388270516,-1.731956736003795,-1.528197421150382,-0.10549252373684603,Summer,2024
Winooski River,2024-07-10,2024-07-17,7,-1.6918487089979324,-1.4420709250449741,-1.7076821299813523,-1.633689944887228,-0.05815876411070442,Summer,2024
Winooski River,2024-07-10,2024-07-18,8,-1.689247277327709,-1.4373420597868372,-1.6963256654981174,-1.6918487089979324,0.0026014316702234197,Summer,2024
Winooski River,2024-07-11,2024-07-11,0,-1.2268895860608044,-1.7123400087680243,-1.8332402846244389,-1.5281679769850636,0.3012783909242591,Summer,2024
Winooski River,2024-07-11,2024-07-12,1,-0.9211913431286399,-1.6041984127732707,-1.8173957833458263,-1.2268895860608044,0.3056982429321645,Summer,2024
Winooski River,2024-07-11,2024-07-13,2,-1.1233068845282452,-1.4445200091053931,-1.776330958878488,-0.9211913431286399,-0.2021155413996053,Summer,2024
Winooski River,2024-07-11,2024-07-14,3,-1.334820840535361,-1.356148376983634,-1.7350330397117835,-1.1233068845282452,-0.21151395600711576,Summer,2024
Winooski River,2024-07-11,2024-07-15,4,-1.5135131836138873,-1.3559082490568046,-1.7203212796287297,-1.334820840535361,-0.17869234307852633,Summer,2024
Winooski River,2024-07-11,2024-07-16,5,-1.6066157482955352,-1.3435896794591102,-1.705733616146518,-1.5135131836138873,-0.0931025646816479,Summer,2024
Winooski River,2024-07-11,2024-07-17,6,-1.5794410829330996,-1.322072223306791,-1.6805856489436979,-1.6066157482955352,0.027174665362435624,Summer,2024
Winooski River,2024-07-11,2024-07-18,7,-1.6038123686986845,-1.329396952727939,-1.6307044469138665,-1.5794410829330996,-0.024371285765584894,Summer,2024
Winooski River,2024-07-11,2024-07-19,8,-1.6184064788553896,-1.3832430645333504,-1.643595452727944,-1.6038123686986845,-0.014594110156705087,Summer,2024
Winooski River,2024-07-12,2024-07-12,0,-0.7201669143824027,-1.5167093901386492,-1.7976401975896215,-0.6144664276184542,-0.1057004867639485,Summer,2024
Winooski River,2024-07-12,2024-07-13,1,-0.9811717011677511,-1.3283132109355948,-1.750090714130469,-0.7201669143824027,-0.26100478678534844,Summer,2024
Winooski River,2024-07-12,2024-07-14,2,-1.2045387832537724,-1.2196365526194795,-1.7042077890489098,-0.9811717011677511,-0.2233670820860213,Summer,2024
Winooski River,2024-07-12,2024-07-15,3,-1.3846953183047543,-1.2007847022238518,-1.6852933819567726,-1.2045387832537724,-0.18015653505098195,Summer,2024
Winooski River,2024-07-12,2024-07-16,4,-1.4765657451381893,-1.1700635804391384,-1.6665503034645888,-1.3846953183047543,-0.09187042683343494,Summer,2024
Winooski River,2024-07-12,2024-07-17,5,-1.4924228315602883,-1.1299675524071982,-1.6372071748695964,-1.4765657451381893,-0.015857086422099043,Summer,2024
Winooski River,2024-07-12,2024-07-18,6,-1.5650953663722393,-1.1248611030608018,-1.5845189324729,-1.4924228315602883,-0.07267253481195102,Summer,2024
Winooski River,2024-07-12,2024-07-19,7,-1.6577173832211816,-1.2606652371684854,-1.5675688249420543,-1.5650953663722393,-0.09262201684894222,Summer,2024
Winooski River,2024-07-12,2024-07-20,8,-1.7142033035916169,-1.3946010184311681,-1.5743720648729513,-1.6577173832211816,-0.056485920370435316,Summer,2024
Winooski River,2024-07-13,2024-07-13,0,-0.9825735167793186,-1.3336090719326474,-1.7512865537104485,-0.7572379413617706,-0.225335575417548,Summer,2024
Winooski River,2024-07-13,2024-07-14,1,-1.1784023170916686,-1.225132672989613,-1.7054488484873271,-0.9825735167793186,-0.19582880031235006,Summer,2024
Winooski River,2024-07-13,2024-07-15,2,-1.377820586241104,-1.2025470417136848,-1.685691329583509,-1.1784023170916686,-0.19941826914943528,Summer,2024
Winooski River,2024-07-13,2024-07-16,3,-1.5252517613394354,-1.17084381534845,-1.666726485540885,-1.377820586241104,-0.14743117509833148,Summer,2024
Winooski River,2024-07-13,2024-07-17,4,-1.625140085908515,-1.1377029324881165,-1.6389538735975457,-1.5252517613394354,-0.09988832456907959,Summer,2024
Winooski River,2024-07-13,2024-07-18,5,-1.6492568009266688,-1.1515560909057523,-1.590546832954018,-1.625140085908515,-0.024116715018153823,Summer,2024
Winooski River,2024-07-13,2024-07-19,6,-1.6007662231046693,-1.29938328709264,-1.5763116104087989,-1.6492568009266688,0.0484905778219995,Summer,2024
Winooski River,2024-07-13,2024-07-20,7,-1.673522488627465,-1.4198873273416257,-1.5640057194949966,-1.6007662231046693,-0.0727562655227958,Summer,2024
Winooski River,2024-07-13,2024-07-21,8,-1.7372618025455937,-1.5185943233199324,-1.5626125852036439,-1.673522488627465,-0.06373931391812859,Summer,2024
Winooski River,2024-07-14,2024-07-14,0,-1.1330081043054516,-1.233185051850251,-1.7072671275848905,-1.038940168803784,-0.09406793550166759,Summer,2024
Winooski River,2024-07-14,2024-07-15,1,-1.344214704130748,-1.2041145330334346,-1.6860452792363558,-1.1330081043054516,-0.21120659982529633,Summer,2024
Winooski River,2024-07-14,2024-07-16,2,-1.4989414046007163,-1.1676104663667204,-1.6659963744804944,-1.344214704130748,-0.1547267004699684,Summer,2024
Winooski River,2024-07-14,2024-07-17,3,-1.538296915602783,-1.1307109611151411,-1.6373750413520352,-1.4989414046007163,-0.03935551100206669,Summer,2024
Winooski River,2024-07-14,2024-07-18,4,-1.5688360543543476,-1.132157952346244,-1.586166608118,-1.538296915602783,-0.030539138751564554,Summer,2024
Winooski River,2024-07-14,2024-07-19,5,-1.6337350539273776,-1.2684964704513715,-1.5693371679414156,-1.5688360543543476,-0.06489899957303003,Summer,2024
Winooski River,2024-07-14,2024-07-20,6,-1.7184596272552395,-1.3937103436750298,-1.5580947876993136,-1.6337350539273776,-0.08472457332786187,Summer,2024
Winooski River,2024-07-14,2024-07-21,7,-1.8258449686062423,-1.4907845520252376,-1.5449245467266595,-1.7184596272552395,-0.10738534135100286,Summer,2024
Winooski River,2024-07-14,2024-07-22,8,-1.8786820480241997,-1.5897612469253506,-1.5508827616700125,-1.8258449686062423,-0.052837079417957344,Summer,2024
Winooski River,2024-07-15,2024-07-15,0,-1.2590605627650147,-1.2069112523405885,-1.6866767964992615,-1.1525851394555287,-0.106475423309486,Summer,2024
Winooski River,2024-07-15,2024-07-16,1,-1.4519270059114144,-1.1582423083359124,-1.6638809839574087,-1.2590605627650147,-0.19286644314639978,Summer,2024
Winooski River,2024-07-15,2024-07-17,2,-1.5703671118439164,-1.114626460414433,-1.6337430573228429,-1.4519270059114144,-0.11844010593250198,Summer,2024
Winooski River,2024-07-15,2024-07-18,3,-1.474895022409125,-1.120654908251412,-1.5835691465481991,-1.5703671118439164,0.09547208943479135,Summer,2024
Winooski River,2024-07-15,2024-07-19,4,-1.411583779511067,-1.2435732789357934,-1.5637093505024142,-1.474895022409125,0.063311242898058,Summer,2024
Winooski River,2024-07-15,2024-07-20,5,-1.5649638566454485,-1.3370512558142644,-1.5453008001178505,-1.411583779511067,-0.1533800771343814,Summer,2024
Winooski River,2024-07-15,2024-07-21,6,-1.7120875217332476,-1.4121974969345021,-1.527179082673913,-1.5649638566454485,-0.14712366508779917,Summer,2024
Winooski River,2024-07-15,2024-07-22,7,-1.8279556281220914,-1.492126408688462,-1.5194006074596709,-1.7120875217332476,-0.11586810638884382,Summer,2024
Winooski River,2024-07-15,2024-07-23,8,-1.87819644102403,-1.5733971323109015,-1.5211459731344557,-1.8279556281220914,-0.05024081290193849,Summer,2024
Jewett Brook,2024-06-15,2024-06-15,0,-1.8780755095052533,-1.9378135466412565,-2.2869634042230658,-2.4168542203878265,0.5387787108825732,Summer,2024
Jewett Brook,2024-06-15,2024-06-16,1,-1.8336265521849318,-1.9329798347023934,-2.2667467119718574,-1.8780755095052533,0.0444489573203215,Summer,2024
Jewett Brook,2024-06-15,2024-06-17,2,-1.8616835787264283,-1.9775995862518954,-2.2505991282364914,-1.8336265521849318,-0.028057026541496555,Summer,2024
Jewett Brook,2024-06-15,2024-06-18,3,-1.8921646671011743,-2.046584457701595,-2.253241039607879,-1.8616835787264283,-0.030481088374745946,Summer,2024
Jewett Brook,2024-06-15,2024-06-19,4,-1.923378859606368,-2.045082017711703,-2.243191133943581,-1.8921646671011743,-0.03121419250519364,Summer,2024
Jewett Brook,2024-06-15,2024-06-20,5,-1.9536404646389034,-2.0171144022165026,-2.2322126037786156,-1.923378859606368,-0.0302616050325355,Summer,2024
Jewett Brook,2024-06-15,2024-06-21,6,-1.986471387624468,-1.965631978878698,-2.2379070645159564,-1.9536404646389034,-0.03283092298556456,Summer,2024
Jewett Brook,2024-06-15,2024-06-22,7,-2.0113127248285787,-1.904148717055361,-2.2557641778484356,-1.986471387624468,-0.024841337204110747,Summer,2024
Jewett Brook,2024-06-15,2024-06-23,8,-2.023958250355223,-1.923182604958693,-2.2557347342274983,-2.0113127248285787,-0.012645525526644441,Summer,2024
Jewett Brook,2024-06-16,2024-06-16,0,-1.97682966321168,-2.025472668241882,-2.2876321905130323,-2.525525344281673,0.548695681069993,Summer,2024
Jewett Brook,2024-06-16,2024-06-17,1,-1.8639538111929967,-2.0905500070809193,-2.276104061972078,-1.97682966321168,0.11287585201868322,Summer,2024
Jewett Brook,2024-06-16,2024-06-18,2,-1.895089220118491,-2.1598591974544146,-2.278819206648838,-1.8639538111929967,-0.031135408925494268,Summer,2024
